# {"t_start": 1601112995.4600706, "env_id": "goalnavigation-v0"} 
r,l,t
-10,10,38.168447
-10,10,38.194378
-10,10,38.220309
-10,10,38.29112
-10,10,38.318089
-10,10,38.344003
-10,10,38.36995
-10,10,38.39589
-10,10,38.422809
-10,10,38.447703
-10,10,38.473672
-10,10,38.500595
-10,10,38.592314
-6,7,38.609269
-10,10,38.6352
-10,10,38.714986
-10,10,38.741914
-10,10,38.768842
-10,10,38.792778
-10,10,38.8217
-10,10,38.84863
-10,10,38.876555
-10,10,38.961408
-10,10,38.987336
-10,10,39.016263
-10,10,39.041208
-10,10,39.06813
-10,10,39.16188
-10,10,39.18781
-10,10,39.214737
-10,10,39.239674
-10,10,39.265599
-10,10,39.290536
-10,10,39.317464
-10,10,39.413208
-10,10,39.442131
-10,10,39.469058
-10,10,39.494993
-10,10,39.569789
-10,10,39.59572
-9,10,39.622651
-10,10,39.67949
-10,10,39.704422
-10,10,39.729362
-10,10,39.75629
-10,10,39.782225
-10,10,39.853003
-10,10,39.878962
-10,10,39.905882
-10,10,39.980649
-5,6,40.000633
-10,10,40.027526
-10,10,40.056448
-6,7,40.077392
-10,10,40.163202
-10,10,40.191139
-10,10,40.218048
-10,10,40.286832
-8,9,40.309771
-10,10,40.36267
-10,10,40.387601
-10,10,40.413507
-6,7,40.433472
-10,10,40.45937
-10,10,40.484346
-10,10,40.510274
-10,10,40.536204
-10,10,40.645912
-10,10,40.694781
-10,10,40.721708
-10,10,40.748636
-10,10,40.826391
-10,10,40.854354
-10,10,40.882278
-10,10,40.90817
-10,10,40.935132
-10,10,40.961061
-10,10,41.039858
-10,10,41.066788
-10,10,41.09467
-10,10,41.122639
-10,10,41.150563
-10,10,41.175496
-10,10,41.253288
-10,10,41.280174
-10,10,41.307135
-10,10,41.333034
-6,7,41.350027
-10,10,41.376948
-10,10,41.403886
-10,10,41.484669
-10,10,41.510599
-10,10,41.539521
-10,10,41.565454
-10,10,41.593377
-10,10,41.621302
-10,10,41.692114
-10,10,41.719036
-10,10,41.748949
-10,10,41.775894
-10,10,41.80281
-10,10,41.827716
-10,10,41.853682
-10,10,41.879612
-10,10,42.021234
-9,10,42.045128
-10,10,42.071111
-10,10,42.096996
-10,10,42.123954
-10,10,42.212727
-10,10,42.239644
-10,10,42.264542
-10,10,42.33236
-10,10,42.35929
-10,10,42.386218
-10,10,42.413146
-8,9,42.438079
-10,10,42.467002
-6,7,42.484964
-6,7,42.504901
-10,10,42.604673
-10,10,42.632593
-10,10,42.659526
-10,10,42.686447
-10,10,42.71434
-10,10,42.7413
-10,10,42.766201
-10,10,42.792173
-10,10,42.8191
-7,8,42.919791
-8,9,42.943727
-4,5,42.959685
-10,10,43.033527
-10,10,43.094362
-10,10,43.121284
-10,10,43.147184
-10,10,43.175139
-10,10,43.201078
-10,10,43.227009
-10,10,43.304793
-10,10,43.329741
-10,10,43.356665
-8,9,43.436439
-10,10,43.463337
-10,10,43.490299
-10,10,43.554095
-10,10,43.581023
-10,10,43.608948
-10,10,43.636873
-10,10,43.665796
-10,10,43.693721
-10,10,43.722644
-10,10,43.814438
-10,10,43.840361
-10,10,43.867297
-10,10,43.893227
-10,10,43.954025
-10,10,43.979956
-10,10,44.006922
-10,10,44.032854
-10,10,44.058781
-10,10,44.084707
-10,10,44.110649
-10,10,44.13558
-10,10,44.16251
-10,10,44.272218
-10,10,44.297107
-10,10,44.323077
-10,10,44.384873
-10,10,44.411801
-6,7,44.4617
-5,6,44.477664
-10,10,44.503596
-10,10,44.530523
-10,10,44.55745
-10,10,44.632251
-10,10,44.65818
-10,10,44.686103
-10,10,44.713994
-10,10,44.788833
-10,10,44.816758
-10,10,44.842687
-10,10,44.869616
-10,10,44.896504
-10,10,44.921438
-10,10,44.94637
-10,10,45.037211
-10,10,45.063118
-10,10,45.089074
-10,10,45.115003
-10,10,45.138939
-10,10,45.165866
-10,10,45.191799
-10,10,45.221717
-10,10,45.250649
-10,10,45.346344
-10,10,45.372322
-10,10,45.399238
-10,10,45.425169
-10,10,45.504011
-3,4,45.513946
-10,10,45.538928
-10,10,45.566848
-10,10,45.59278
-10,10,45.619677
-7,8,45.642475
-7,8,45.662425
-5,6,45.678376
-6,7,45.696291
-10,10,45.817007
-10,10,45.843939
-10,10,45.869867
-10,10,45.896771
-10,10,45.92169
-10,10,45.947656
-10,10,45.973589
-10,10,46.000479
-5,6,46.084255
-10,10,46.10924
-4,5,46.124195
-10,10,46.150141
-9,10,46.175067
-10,10,46.200945
-10,10,46.22592
-10,10,46.255832
-10,10,46.358521
-10,10,46.383494
-10,10,46.409429
-10,10,46.46827
-10,10,46.52313
-10,10,46.547017
-10,10,46.573984
-10,10,46.601909
-10,10,46.627852
-10,10,46.653772
-10,10,46.68066
-10,10,46.704596
-10,10,46.73057
-10,10,46.843264
-10,10,46.869188
-5,6,46.885153
-10,10,46.947984
-10,10,47.004828
-10,10,47.030763
-10,10,47.056694
-10,10,47.107558
-10,10,47.133489
-10,10,47.159418
-10,10,47.185354
-10,10,47.210433
-10,10,47.237353
-10,10,47.331109
-10,10,47.356042
-10,10,47.381974
-10,10,47.448796
-10,10,47.475722
-10,10,47.544539
-10,10,47.571468
-10,10,47.598397
-10,10,47.624326
-10,10,47.650271
-10,10,47.677184
-10,10,47.702077
-10,10,47.728048
-10,10,47.818806
-10,10,47.844737
-10,10,47.871665
-10,10,47.897595
-10,10,47.92249
-10,10,47.948461
-10,10,48.040213
-10,10,48.06714
-10,10,48.111981
-10,10,48.137952
-10,10,48.163882
-4,5,48.175851
-10,10,48.201774
-10,10,48.228671
-10,10,48.256596
-10,10,48.285518
-10,10,48.376319
-4,5,48.388283
-8,9,48.411222
-4,5,48.423151
-5,6,48.440143
-10,10,48.514907
-10,10,48.539877
-10,10,48.598772
-10,10,48.624701
-10,10,48.651627
-7,8,48.671564
-4,5,48.685497
-10,10,48.711461
-8,9,48.734379
-10,10,48.759339
-10,10,48.861028
-10,10,48.886004
-10,10,48.91289
-10,10,48.938858
-10,10,49.024629
-10,10,49.049566
-10,10,49.074496
-10,10,49.101428
-10,10,49.126358
-10,10,49.200132
-10,10,49.227092
-10,10,49.253018
-10,10,49.278949
-10,10,49.305877
-10,10,49.387659
-10,10,49.414588
-10,10,49.442407
-9,10,49.46933
-10,10,49.495265
-10,10,49.566078
-10,10,49.647862
-10,10,49.671797
-10,10,49.697684
-10,10,49.725609
-10,10,49.752537
-10,10,49.77747
-10,10,49.804398
-10,10,49.829331
-10,10,49.916445
-10,10,49.94207
-10,10,49.968998
-10,10,49.994889
-10,10,50.021861
-10,10,50.046793
-10,10,50.071725
-8,9,50.155502
-8,9,50.178442
-10,10,50.233255
-10,10,50.26221
-6,7,50.30506
-10,10,50.33203
-10,10,50.357962
-6,7,50.377914
-10,10,50.404832
-10,10,50.43078
-10,10,50.518569
-10,10,50.542505
-10,10,50.569429
-10,10,50.595362
-10,10,50.621303
